Package	Core	CPU	Bzy_MHz
1	24	35	2500
1	24	99	2500
1	25	39	2500
1	25	103	2500
1	26	43	2500
1	26	107	2500
1	27	47	2500
1	27	111	2500
1	28	51	2500
1	28	115	2500
1	29	55	2500
1	29	119	2500
1	30	59	2500
1	30	123	2500
1	31	63	2500
1	31	127	2500
Package	Core	CPU	Bzy_MHz
-	-	-	2529
0	0	0	2549
0	0	64	2555
0	1	4	2559
0	1	68	2559
0	2	8	2559
0	2	72	2559
0	3	12	2559
0	3	76	2559
0	4	16	2559
0	4	80	2559
0	5	20	2559
0	5	84	2559
0	6	24	2559
0	6	88	2559
0	7	28	2559
0	7	92	2559
0	8	32	2559
0	8	96	2559
0	9	36	2559
0	9	100	2559
0	10	40	2559
0	10	104	2559
0	11	44	2559
0	11	108	2559
0	12	48	2559
0	12	112	2559
0	13	52	2559
0	13	116	2559
0	14	56	2559
0	14	120	2559
0	15	60	2559
0	15	124	2559
0	16	2	2558
0	16	66	2555
0	17	6	2559
0	17	70	2559
0	18	10	2559
0	18	74	2559
0	19	14	2559
0	19	78	2559
0	20	18	2559
0	20	82	2559
0	21	22	2559
0	21	86	2559
0	22	26	2559
0	22	90	2559
0	23	30	2559
0	23	94	2559
0	24	34	2559
0	24	98	2559
0	25	38	2559
0	25	102	2559
0	26	42	2559
0	26	106	2559
0	27	46	2559
0	27	110	2559
0	28	50	2559
0	28	114	2559
0	29	54	2559
0	29	118	2559
0	30	58	2559
0	30	122	2559
0	31	62	2562
0	31	126	2563
1	0	1	2500
1	0	65	2501
1	1	5	2500
1	1	69	2500
1	2	9	2500
1	2	73	2500
1	3	13	2500
1	3	77	2500
1	4	17	2500
1	4	81	2500
1	5	21	2500
1	5	85	2500
1	6	25	2500
1	6	89	2500
1	7	29	2500
1	7	93	2500
1	8	33	2500
1	8	97	2500
1	9	37	2500
1	9	101	2500
1	10	41	2500
1	10	105	2500
1	11	45	2500
1	11	109	2500
1	12	49	2500
1	12	113	2500
1	13	53	2500
1	13	117	2500
1	14	57	2500
1	14	121	2500
1	15	61	2500
1	15	125	2500
1	16	3	2500
1	16	67	2500
1	17	7	2500
1	17	71	2502
1	18	11	2500
1	18	75	2500
1	19	15	2500
1	19	79	2500
1	20	19	2500
1	20	83	2500
1	21	23	2500
1	21	87	2500
1	22	27	2500
1	22	91	2500
1	23	31	2500
1	23	95	2500
1	24	35	2500
1	24	99	2500
1	25	39	2500
1	25	103	2500
1	26	43	2500
1	26	107	2500
1	27	47	2500
1	27	111	2500
1	28	51	2500
1	28	115	2500
1	29	55	2500
1	29	119	2500
1	30	59	2500
1	30	123	2500
1	31	63	2500
1	31	127	2500
Package	Core	CPU	Bzy_MHz
-	-	-	2529
0	0	0	2550
0	0	64	2556
0	1	4	2560
0	1	68	2560
0	2	8	2560
0	2	72	2560
0	3	12	2560
0	3	76	2560
0	4	16	2560
0	4	80	2560
0	5	20	2560
0	5	84	2560
0	6	24	2560
0	6	88	2560
0	7	28	2560
0	7	92	2560
0	8	32	2560
0	8	96	2560
0	9	36	2560
0	9	100	2560
0	10	40	2560
0	10	104	2560
0	11	44	2560
0	11	108	2560
0	12	48	2560
0	12	112	2560
0	13	52	2560
0	13	116	2560
0	14	56	2560
0	14	120	2560
0	15	60	2560
0	15	124	2560
0	16	2	2559
0	16	66	2556
0	17	6	2560
0	17	70	2560
0	18	10	2560
0	18	74	2560
0	19	14	2560
0	19	78	2560
0	20	18	2560
0	20	82	2560
0	21	22	2560
0	21	86	2560
0	22	26	2560
0	22	90	2560
0	23	30	2560
0	23	94	2560
0	24	34	2560
0	24	98	2560
0	25	38	2560
0	25	102	2560
0	26	42	2560
0	26	106	2560
0	27	46	2560
0	27	110	2560
0	28	50	2560
0	28	114	2560
0	29	54	2560
0	29	118	2560
0	30	58	2560
0	30	122	2560
0	31	62	2555
0	31	126	2562
1	0	1	2500
1	0	65	2499
1	1	5	2500
1	1	69	2500
1	2	9	2500
1	2	73	2500
1	3	13	2500
1	3	77	2500
1	4	17	2500
1	4	81	2500
1	5	21	2500
1	5	85	2500
1	6	25	2500
1	6	89	2500
1	7	29	2500
1	7	93	2500
1	8	33	2500
1	8	97	2500
1	9	37	2500
1	9	101	2500
1	10	41	2500
1	10	105	2500
1	11	45	2500
1	11	109	2500
1	12	49	2500
1	12	113	2500
1	13	53	2500
1	13	117	2500
1	14	57	2500
1	14	121	2500
1	15	61	2500
1	15	125	2500
1	16	3	2500
1	16	67	2500
1	17	7	2500
1	17	71	2501
1	18	11	2500
1	18	75	2500
1	19	15	2500
1	19	79	2500
1	20	19	2500
1	20	83	2500
1	21	23	2500
1	21	87	2500
1	22	27	2500
1	22	91	2500
1	23	31	2500
1	23	95	2500
1	24	35	2500
1	24	99	2500
1	25	39	2500
1	25	103	2500
1	26	43	2500
1	26	107	2500
1	27	47	2500
1	27	111	2500
1	28	51	2500
1	28	115	2500
1	29	55	2500
1	29	119	2500
1	30	59	2500
1	30	123	2500
1	31	63	2500
1	31	127	2500
Package	Core	CPU	Bzy_MHz
-	-	-	2537
0	0	0	2554
0	0	64	2562
0	1	4	2563
0	1	68	2563
0	2	8	2563
0	2	72	2563
0	3	12	2563
0	3	76	2563
0	4	16	2563
0	4	80	2563
0	5	20	2563
0	5	84	2563
0	6	24	2563
0	6	88	2563
0	7	28	2563
0	7	92	2563
0	8	32	2563
0	8	96	2563
0	9	36	2563
0	9	100	2563
0	10	40	2563
0	10	104	2563
0	11	44	2563
0	11	108	2563
0	12	48	2563
0	12	112	2563
0	13	52	2563
0	13	116	2563
0	14	56	2563
0	14	120	2563
0	15	60	2563
0	15	124	2563
0	16	2	2562
0	16	66	2561
0	17	6	2563
0	17	70	2563
0	18	10	2563
0	18	74	2563
0	19	14	2563
0	19	78	2563
0	20	18	2563
0	20	82	2563
0	21	22	2563
0	21	86	2563
0	22	26	2563
0	22	90	2563
0	23	30	2563
0	23	94	2563
0	24	34	2563
0	24	98	2563
0	25	38	2563
0	25	102	2563
0	26	42	2563
0	26	106	2563
0	27	46	2563
0	27	110	2563
0	28	50	2563
0	28	114	2563
0	29	54	2563
0	29	118	2563
0	30	58	2563
0	30	122	2563
0	31	62	2552
0	31	126	2551
1	0	1	2508
1	0	65	2506
1	1	5	2511
1	1	69	2511
1	2	9	2511
1	2	73	2511
1	3	13	2511
1	3	77	2511
1	4	17	2511
1	4	81	2511
1	5	21	2511
1	5	85	2511
1	6	25	2511
1	6	89	2511
1	7	29	2511
1	7	93	2511
1	8	33	2511
1	8	97	2511
1	9	37	2511
1	9	101	2511
1	10	41	2511
1	10	105	2511
1	11	45	2511
1	11	109	2511
1	12	49	2511
1	12	113	2511
1	13	53	2511
1	13	117	2511
1	14	57	2511
1	14	121	2511
1	15	61	2511
1	15	125	2511
1	16	3	2511
1	16	67	2511
1	17	7	2509
1	17	71	2506
1	18	11	2511
1	18	75	2511
1	19	15	2511
1	19	79	2511
1	20	19	2511
1	20	83	2511
1	21	23	2511
1	21	87	2511
1	22	27	2511
1	22	91	2511
1	23	31	2511
1	23	95	2511
1	24	35	2511
1	24	99	2511
1	25	39	2511
1	25	103	2511
1	26	43	2511
1	26	107	2511
1	27	47	2511
1	27	111	2511
1	28	51	2511
1	28	115	2511
1	29	55	2511
1	29	119	2511
1	30	59	2511
1	30	123	2511
1	31	63	2511
1	31	127	2511
Package	Core	CPU	Bzy_MHz
-	-	-	2550
0	0	0	2559
0	0	64	2568
0	1	4	2571
0	1	68	2571
0	2	8	2571
0	2	72	2571
0	3	12	2571
0	3	76	2571
0	4	16	2571
0	4	80	2571
0	5	20	2571
0	5	84	2571
0	6	24	2571
0	6	88	2571
0	7	28	2571
0	7	92	2571
0	8	32	2571
0	8	96	2571
0	9	36	2571
0	9	100	2571
0	10	40	2571
0	10	104	2571
0	11	44	2571
0	11	108	2571
0	12	48	2571
0	12	112	2571
0	13	52	2571
0	13	116	2571
0	14	56	2571
0	14	120	2571
0	15	60	2571
0	15	124	2571
0	16	2	2570
0	16	66	2566
0	17	6	2571
0	17	70	2571
0	18	10	2571
0	18	74	2571
0	19	14	2571
0	19	78	2571
0	20	18	2571
0	20	82	2571
0	21	22	2571
0	21	86	2571
0	22	26	2571
0	22	90	2571
0	23	30	2571
0	23	94	2571
0	24	34	2571
0	24	98	2571
0	25	38	2571
0	25	102	2571
0	26	42	2571
0	26	106	2571
0	27	46	2571
0	27	110	2571
0	28	50	2571
0	28	114	2571
0	29	54	2571
0	29	118	2571
0	30	58	2571
0	30	122	2571
0	31	62	2576
0	31	126	2574
1	0	1	2522
1	0	65	2521
1	1	5	2530
1	1	69	2530
1	2	9	2530
1	2	73	2530
1	3	13	2530
1	3	77	2530
1	4	17	2530
1	4	81	2530
1	5	21	2530
1	5	85	2530
1	6	25	2530
1	6	89	2530
1	7	29	2530
1	7	93	2530
1	8	33	2530
1	8	97	2530
1	9	37	2530
1	9	101	2530
1	10	41	2530
1	10	105	2530
1	11	45	2530
1	11	109	2530
1	12	49	2530
1	12	113	2530
1	13	53	2530
1	13	117	2530
1	14	57	2530
1	14	121	2530
1	15	61	2530
1	15	125	2530
1	16	3	2530
1	16	67	2530
1	17	7	2527
1	17	71	2517
1	18	11	2530
1	18	75	2530
1	19	15	2530
1	19	79	2530
1	20	19	2530
1	20	83	2530
1	21	23	2530
1	21	87	2530
1	22	27	2530
1	22	91	2530
1	23	31	2530
1	23	95	2530
1	24	35	2530
1	24	99	2530
1	25	39	2530
1	25	103	2530
1	26	43	2530
1	26	107	2530
1	27	47	2530
1	27	111	2530
1	28	51	2530
1	28	115	2530
1	29	55	2530
1	29	119	2530
1	30	59	2530
1	30	123	2530
1	31	63	2530
1	31	127	2530
Package	Core	CPU	Bzy_MHz
-	-	-	2528
0	0	0	2549
0	0	64	2557
0	1	4	2559
0	1	68	2559
0	2	8	2559
0	2	72	2559
0	3	12	2559
0	3	76	2559
0	4	16	2559
0	4	80	2559
0	5	20	2559
0	5	84	2559
0	6	24	2559
0	6	88	2559
0	7	28	2559
0	7	92	2559
0	8	32	2559
0	8	96	2559
0	9	36	2559
0	9	100	2559
0	10	40	2559
0	10	104	2559
0	11	44	2559
0	11	108	2559
0	12	48	2559
0	12	112	2559
0	13	52	2559
0	13	116	2559
0	14	56	2559
0	14	120	2559
0	15	60	2559
0	15	124	2559
0	16	2	2558
0	16	66	2560
0	17	6	2559
0	17	70	2559
0	18	10	2559
0	18	74	2559
0	19	14	2559
0	19	78	2559
0	20	18	2559
0	20	82	2559
0	21	22	2559
0	21	86	2559
0	22	26	2559
0	22	90	2559
0	23	30	2559
0	23	94	2559
0	24	34	2559
0	24	98	2559
0	25	38	2559
0	25	102	2559
0	26	42	2559
0	26	106	2559
0	27	46	2559
0	27	110	2559
0	28	50	2559
0	28	114	2559
0	29	54	2559
0	29	118	2559
0	30	58	2559
0	30	122	2559
0	31	62	2568
0	31	126	2573
1	0	1	2499
1	0	65	2499
1	1	5	2499
1	1	69	2499
1	2	9	2499
1	2	73	2499
1	3	13	2499
1	3	77	2499
1	4	17	2499
1	4	81	2499
1	5	21	2499
1	5	85	2499
1	6	25	2499
1	6	89	2499
1	7	29	2499
1	7	93	2499
1	8	33	2499
1	8	97	2499
1	9	37	2499
1	9	101	2499
1	10	41	2499
1	10	105	2499
1	11	45	2499
1	11	109	2499
1	12	49	2499
1	12	113	2499
1	13	53	2499
1	13	117	2499
1	14	57	2499
1	14	121	2499
1	15	61	2499
1	15	125	2499
1	16	3	2499
1	16	67	2499
1	17	7	2499
1	17	71	2499
1	18	11	2499
1	18	75	2499
1	19	15	2499
1	19	79	2499
1	20	19	2499
1	20	83	2499
1	21	23	2499
1	21	87	2499
1	22	27	2499
1	22	91	2499
1	23	31	2499
1	23	95	2499
1	24	35	2499
1	24	99	2499
1	25	39	2499
1	25	103	2499
1	26	43	2499
1	26	107	2499
1	27	47	2499
1	27	111	2499
1	28	51	2499
1	28	115	2499
1	29	55	2499
1	29	119	2499
1	30	59	2499
1	30	123	2499
1	31	63	2499
1	31	127	2499
Package	Core	CPU	Bzy_MHz
-	-	-	2528
0	0	0	2549
0	0	64	2557
0	1	4	2559
0	1	68	2559
0	2	8	2559
0	2	72	2559
0	3	12	2559
0	3	76	2559
0	4	16	2559
0	4	80	2559
0	5	20	2559
0	5	84	2559
0	6	24	2559
0	6	88	2559
0	7	28	2559
0	7	92	2559
0	8	32	2559
0	8	96	2559
0	9	36	2559
0	9	100	2559
0	10	40	2559
0	10	104	2559
0	11	44	2559
0	11	108	2559
0	12	48	2559
0	12	112	2559
0	13	52	2559
0	13	116	2559
0	14	56	2559
0	14	120	2559
0	15	60	2559
0	15	124	2559
0	16	2	2558
0	16	66	2555
0	17	6	2559
0	17	70	2559
0	18	10	2559
0	18	74	2559
0	19	14	2559
0	19	78	2559
0	20	18	2559
0	20	82	2559
0	21	22	2559
0	21	86	2559
0	22	26	2559
0	22	90	2559
0	23	30	2559
0	23	94	2559
0	24	34	2559
0	24	98	2559
0	25	38	2559
0	25	102	2559
0	26	42	2559
0	26	106	2559
0	27	46	2559
0	27	110	2559
0	28	50	2559
0	28	114	2559
0	29	54	2559
0	29	118	2559
0	30	58	2559
0	30	122	2559
0	31	62	2548
0	31	126	2549
1	0	1	2498
1	0	65	2497
1	1	5	2499
1	1	69	2499
1	2	9	2499
1	2	73	2499
1	3	13	2499
1	3	77	2499
1	4	17	2499
1	4	81	2499
1	5	21	2499
1	5	85	2499
1	6	25	2499
1	6	89	2499
1	7	29	2499
1	7	93	2499
1	8	33	2499
1	8	97	2499
1	9	37	2499
1	9	101	2499
1	10	41	2499
1	10	105	2499
1	11	45	2499
1	11	109	2499
1	12	49	2499
1	12	113	2499
1	13	53	2499
1	13	117	2499
1	14	57	2499
1	14	121	2499
1	15	61	2499
1	15	125	2499
1	16	3	2499
1	16	67	2499
1	17	7	2498
1	17	71	2498
1	18	11	2499
1	18	75	2499
1	19	15	2499
1	19	79	2499
1	20	19	2499
1	20	83	2499
1	21	23	2499
1	21	87	2499
1	22	27	2499
1	22	91	2499
1	23	31	2499
1	23	95	2499
1	24	35	2499
1	24	99	2499
1	25	39	2499
1	25	103	2499
1	26	43	2499
1	26	107	2499
1	27	47	2499
1	27	111	2499
1	28	51	2499
1	28	115	2499
1	29	55	2499
1	29	119	2499
1	30	59	2499
1	30	123	2499
1	31	63	2499
1	31	127	2499
Package	Core	CPU	Bzy_MHz
-	-	-	2528
0	0	0	2548
0	0	64	2555
0	1	4	2559
0	1	68	2559
0	2	8	2559
0	2	72	2559
0	3	12	2559
0	3	76	2559
0	4	16	2559
0	4	80	2559
0	5	20	2559
0	5	84	2559
0	6	24	2559
0	6	88	2559
0	7	28	2559
0	7	92	2559
0	8	32	2559
0	8	96	2559
0	9	36	2559
0	9	100	2559
0	10	40	2559
0	10	104	2559
0	11	44	2559
0	11	108	2559
0	12	48	2559
0	12	112	2559
0	13	52	2559
0	13	116	2559
0	14	56	2559
0	14	120	2559
0	15	60	2559
0	15	124	2559
0	16	2	2558
0	16	66	2555
0	17	6	2559
0	17	70	2559
0	18	10	2559
0	18	74	2559
0	19	14	2559
0	19	78	2559
0	20	18	2559
0	20	82	2559
0	21	22	2559
0	21	86	2559
0	22	26	2559
0	22	90	2559
0	23	30	2559
0	23	94	2559
0	24	34	2559
0	24	98	2559
0	25	38	2559
0	25	102	2559
0	26	42	2559
0	26	106	2559
0	27	46	2559
0	27	110	2559
0	28	50	2559
0	28	114	2559
0	29	54	2559
0	29	118	2559
0	30	58	2559
0	30	122	2559
0	31	62	2554
0	31	126	2552
1	0	1	2498
1	0	65	2498
1	1	5	2498
1	1	69	2498
1	2	9	2498
1	2	73	2498
1	3	13	2498
1	3	77	2498
1	4	17	2498
1	4	81	2498
1	5	21	2498
1	5	85	2498
1	6	25	2498
1	6	89	2498
1	7	29	2498
1	7	93	2498
1	8	33	2498
1	8	97	2498
1	9	37	2498
1	9	101	2498
1	10	41	2498
1	10	105	2498
1	11	45	2498
1	11	109	2498
1	12	49	2498
1	12	113	2498
1	13	53	2498
1	13	117	2498
1	14	57	2498
1	14	121	2498
1	15	61	2498
1	15	125	2498
1	16	3	2498
1	16	67	2498
1	17	7	2498
1	17	71	2497
1	18	11	2498
1	18	75	2498
1	19	15	2498
1	19	79	2498
1	20	19	2498
1	20	83	2498
1	21	23	2498
1	21	87	2498
1	22	27	2498
1	22	91	2498
1	23	31	2498
1	23	95	2498
1	24	35	2498
1	24	99	2498
1	25	39	2498
1	25	103	2498
1	26	43	2498
1	26	107	2498
1	27	47	2498
1	27	111	2498
1	28	51	2498
1	28	115	2498
1	29	55	2498
1	29	119	2498
1	30	59	2498
1	30	123	2498
1	31	63	2498
1	31	127	2498
Package	Core	CPU	Bzy_MHz
-	-	-	2529
0	0	0	2542
0	0	64	2556
0	1	4	2560
0	1	68	2560
0	2	8	2560
0	2	72	2560
0	3	12	2560
0	3	76	2560
0	4	16	2560
0	4	80	2560
0	5	20	2560
0	5	84	2560
0	6	24	2560
0	6	88	2560
0	7	28	2560
0	7	92	2560
0	8	32	2560
0	8	96	2560
0	9	36	2560
0	9	100	2560
0	10	40	2560
0	10	104	2560
0	11	44	2560
0	11	108	2560
0	12	48	2560
0	12	112	2560
0	13	52	2560
0	13	116	2560
0	14	56	2560
0	14	120	2560
0	15	60	2560
0	15	124	2560
0	16	2	2559
0	16	66	2548
0	17	6	2560
0	17	70	2560
0	18	10	2560
0	18	74	2560
0	19	14	2560
0	19	78	2560
0	20	18	2560
0	20	82	2560
0	21	22	2560
0	21	86	2560
0	22	26	2560
0	22	90	2560
0	23	30	2560
0	23	94	2560
0	24	34	2560
0	24	98	2560
0	25	38	2560
0	25	102	2560
0	26	42	2560
0	26	106	2560
0	27	46	2560
0	27	110	2560
0	28	50	2560
0	28	114	2560
0	29	54	2560
0	29	118	2560
0	30	58	2560
0	30	122	2560
0	31	62	2527
0	31	126	2516
1	0	1	2496
1	0	65	2495
1	1	5	2498
1	1	69	2498
1	2	9	2498
1	2	73	2498
1	3	13	2498
1	3	77	2498
1	4	17	2498
1	4	81	2498
1	5	21	2498
1	5	85	2498
1	6	25	2498
1	6	89	2498
1	7	29	2498
1	7	93	2498
1	8	33	2498
1	8	97	2498
1	9	37	2498
1	9	101	2498
1	10	41	2498
1	10	105	2498
1	11	45	2498
1	11	109	2498
1	12	49	2498
1	12	113	2498
1	13	53	2498
1	13	117	2498
1	14	57	2498
1	14	121	2498
1	15	61	2498
1	15	125	2498
1	16	3	2498
1	16	67	2498
1	17	7	2498
1	17	71	2500
1	18	11	2498
1	18	75	2498
1	19	15	2498
1	19	79	2498
1	20	19	2498
1	20	83	2498
1	21	23	2498
1	21	87	2498
1	22	27	2498
1	22	91	2498
1	23	31	2498
1	23	95	2498
1	24	35	2498
1	24	99	2498
1	25	39	2498
1	25	103	2498
1	26	43	2498
1	26	107	2498
1	27	47	2498
1	27	111	2498
1	28	51	2498
1	28	115	2498
1	29	55	2498
1	29	119	2498
1	30	59	2498
1	30	123	2498
1	31	63	2498
1	31	127	2498
